label,vars,var0_min,var0_max,var1_min,var1_max,value,stat_up,stat_down,syst_up,syst_down
CutBasedTightWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,1.56599999999999961453e+00,2.00000000000000000000e+00,9.46398659966498745355e-01,3.14934600954158150365e-02,3.14934600954158150365e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,2.00000000000000000000e+00,2.50000000000000000000e+00,9.31893687707641360518e-01,2.88673541478119306813e-02,2.88673541478119306813e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,-2.50000000000000000000e+00,-2.00000000000000000000e+00,9.44117647058823616923e-01,1.16260208094426664704e-02,1.16260208094426664704e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,-2.00000000000000000000e+00,-1.56599999999999961453e+00,9.66076696165191650678e-01,7.44801249141738459791e-03,7.44801249141738459791e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,-1.44399999999999995026e+00,-7.99999999999999822364e-01,9.72895863052781417757e-01,1.25177808664651800397e-02,1.25177808664651800397e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,-8.00000000000000044409e-01,0.00000000000000000000e+00,9.71935007385524407653e-01,7.95445318631380487995e-03,7.95445318631380487995e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,0.00000000000000000000e+00,8.00000000000000044409e-01,9.95508982035928191578e-01,8.06162396277611791040e-03,8.06162396277611791040e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,7.99999999999999822364e-01,1.44399999999999995026e+00,9.75574712643678454427e-01,1.26077074531495553211e-02,1.26077074531495553211e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,1.56599999999999961453e+00,2.00000000000000000000e+00,9.62852897473997049183e-01,7.50334690814411561094e-03,7.50334690814411561094e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,2.00000000000000000000e+00,2.50000000000000000000e+00,9.48071216617210610345e-01,1.17295165436513519619e-02,1.17295165436513519619e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedTightWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,-2.50000000000000000000e+00,-2.00000000000000000000e+00,9.44992947813822370406e-01,1.33805824830819600907e-02,1.33805824830819600907e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
