label,vars,var0_min,var0_max,var1_min,var1_max,value,stat_up,stat_down,syst_up,syst_down
Reco,pt_eta,7.50000000000000000000e+01,7.50000000000000000000e+01,5.00000000000000000000e-01,1.00000000000000000000e+00,1.00507614213197982167e+00,4.65236111163029510823e-03,4.65236111163029510823e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
Reco,pt_eta,7.50000000000000000000e+01,7.50000000000000000000e+01,1.00000000000000000000e+00,1.44399999999999995026e+00,1.00811359026369151692e+00,5.55499551222278075552e-03,5.55499551222278075552e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
Reco,pt_eta,7.50000000000000000000e+01,7.50000000000000000000e+01,1.44399999999999995026e+00,1.56599999999999961453e+00,1.03289473684210508786e+00,4.41465397789415694985e-02,4.41465397789415694985e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
Reco,pt_eta,7.50000000000000000000e+01,7.50000000000000000000e+01,1.56599999999999961453e+00,2.00000000000000000000e+00,1.01541623843782136127e+00,1.06806832943610180431e-02,1.06806832943610180431e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
Reco,pt_eta,7.50000000000000000000e+01,7.50000000000000000000e+01,2.00000000000000000000e+00,2.50000000000000000000e+00,1.01802757158006373928e+00,1.22296528045289475128e-02,1.22296528045289475128e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
Reco,pt_eta,1.00000000000000000000e+02,1.00000000000000000000e+02,-2.50000000000000000000e+00,-2.00000000000000000000e+00,9.84309623430962177260e-01,1.74407238499299857559e-02,1.74407238499299857559e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
Reco,pt_eta,1.00000000000000000000e+02,1.00000000000000000000e+02,-2.00000000000000000000e+00,-1.56599999999999961453e+00,1.00000000000000000000e+00,1.01529330317002008943e-02,1.01529330317002008943e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
Reco,pt_eta,1.00000000000000000000e+02,1.00000000000000000000e+02,-1.56599999999999961453e+00,-1.44399999999999995026e+00,1.00217627856365609773e+00,4.65362454414431150895e-02,4.65362454414431150895e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
Reco,pt_eta,1.00000000000000000000e+02,1.00000000000000000000e+02,-1.44399999999999995026e+00,-1.00000000000000000000e+00,9.86881937436932643593e-01,6.84392531092358012007e-03,6.84392531092358012007e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
Reco,pt_eta,1.00000000000000000000e+02,1.00000000000000000000e+02,-1.00000000000000000000e+00,-5.00000000000000000000e-01,9.93939393939394011390e-01,5.80258853185659524004e-03,5.80258853185659524004e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
Reco,pt_eta,1.00000000000000000000e+02,1.00000000000000000000e+02,-5.00000000000000000000e-01,0.00000000000000000000e+00,9.85829959514169629209e-01,6.86470646065310847322e-03,6.86470646065310847322e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
Reco,pt_eta,1.00000000000000000000e+02,1.00000000000000000000e+02,0.00000000000000000000e+00,5.00000000000000000000e-01,9.85829959514169629209e-01,6.86470646065310847322e-03,6.86470646065310847322e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
Reco,pt_eta,1.00000000000000000000e+02,1.00000000000000000000e+02,5.00000000000000000000e-01,1.00000000000000000000e+00,9.93939393939394011390e-01,5.80258853185659524004e-03,5.80258853185659524004e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
Reco,pt_eta,1.00000000000000000000e+02,1.00000000000000000000e+02,1.00000000000000000000e+00,1.44399999999999995026e+00,9.86881937436932643593e-01,6.84392531092358012007e-03,6.84392531092358012007e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
Reco,pt_eta,1.00000000000000000000e+02,1.00000000000000000000e+02,1.44399999999999995026e+00,1.56599999999999961453e+00,1.00217627856365609773e+00,4.65362454414431150895e-02,4.65362454414431150895e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
Reco,pt_eta,1.00000000000000000000e+02,1.00000000000000000000e+02,1.56599999999999961453e+00,2.00000000000000000000e+00,1.00000000000000000000e+00,1.01529330317002008943e-02,1.01529330317002008943e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
Reco,pt_eta,1.00000000000000000000e+02,1.00000000000000000000e+02,2.00000000000000000000e+00,2.50000000000000000000e+00,9.84309623430962177260e-01,1.74407238499299857559e-02,1.74407238499299857559e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
