label,vars,var0_min,var0_max,var1_min,var1_max,value,stat_up,stat_down,syst_up,syst_down
CutBasedLooseWP,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,2.00000000000000000000e+00,2.50000000000000000000e+00,9.95397008055236010016e-01,1.14063449951661913251e-02,1.14063449951661913251e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,-2.50000000000000000000e+00,-2.00000000000000000000e+00,1.01807909604519752911e+00,1.47434896618078570274e-02,1.47434896618078570274e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,-2.00000000000000000000e+00,-1.56599999999999961453e+00,1.01092896174863389192e+00,6.51168048514363245749e-03,6.51168048514363245749e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,-1.44399999999999995026e+00,-7.99999999999999822364e-01,9.85122210414452803562e-01,6.19654824106825700969e-03,6.19654824106825700969e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,-8.00000000000000044409e-01,0.00000000000000000000e+00,9.74522292993630356861e-01,3.90046137385859905886e-03,3.90046137385859905886e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,0.00000000000000000000e+00,8.00000000000000044409e-01,9.78813559322033954757e-01,3.89219768450720397454e-03,3.89219768450720397454e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,7.99999999999999822364e-01,1.44399999999999995026e+00,9.87247608926673625440e-01,6.19654824106825700969e-03,6.19654824106825700969e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,1.56599999999999961453e+00,2.00000000000000000000e+00,1.00764192139737951415e+00,6.50457166365329964020e-03,6.50457166365329964020e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,5.00000000000000000000e+01,9.00000000000000000000e+01,2.00000000000000000000e+00,2.50000000000000000000e+00,9.96651785714285809448e-01,1.45624869985490554281e-02,1.45624869985490554281e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,9.00000000000000000000e+01,1.50000000000000000000e+02,-2.50000000000000000000e+00,-2.00000000000000000000e+00,1.03595505617977523549e+00,2.17383791167929905919e-02,2.17383791167929905919e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
